,Unnamed: 0.1,Unnamed: 0_x,Website,Connection Establishment Time_x,RTT_x,Initial Response_x,Latency_x,Page Load Time_x,Dependency Load Time_x,Page Size_x,IP_x,City_x,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type_x,Unnamed: 0_y,Connection Establishment Time_y,RTT_y,Initial Response_y,Latency_y,Page Load Time_y,Dependency Load Time_y,Page Size_y,IP_y,City_y,Without WASM RTT,Without WASM Durations,Without WASM Sizes,Website Type_y,Unnamed: 0,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Website Type
4174,4219,4487,crazygames.com,120.664358139038,36.3061428070068,64.0,18.1530714035034,1542.0,887.0,595418.0,195.158.249.203,Ljubljana,Slovenia,821,11501,6199600,Gaming Websites,4487,94.9559211730957,72.3705291748047,60.0,36.1852645874023,7950.0,994.0,665542.0,195.158.249.200,Ljubljana,191,16260,14026893,Gaming Websites,4487,89.5493030548096,29.9410820007324,60.0,14.9705410003662,1223.0,727.0,592064.0,195.158.249.201,Ljubljana,Gaming Websites
4175,4220,4488,digitaltrends.com,104.394674301147,29.9253463745117,44.0,14.9626731872559,3393.0,569.0,651251.0,195.158.249.203,Ljubljana,Slovenia,32,6935,10878797,Other,4488,103.9137840271,32.0780277252197,833.0,16.0390138626099,8217.0,1467.0,647357.0,195.158.249.200,Ljubljana,0,3299,7766866,Other,4488,91.1734104156494,30.1311016082764,47.0,15.0655508041382,1565.0,477.0,503146.0,195.158.249.201,Ljubljana,Other
4176,4221,4489,nba.com,467.464208602905,29.9456119537354,716.0,14.9728059768677,3708.0,1524.0,576367.0,195.158.249.203,Ljubljana,Slovenia,56,1015,328194,Other,4489,439.322471618652,33.1425666809082,590.0,16.5712833404541,4927.0,1545.0,524435.0,195.158.249.200,Ljubljana,91,6272,7810161,Other,4489,437.528133392334,29.9487113952637,1996.0,14.9743556976318,4228.0,2786.0,575402.0,195.158.249.201,Ljubljana,Other
4177,4222,4490,nintendo.com,510.35475730896,37.5888347625732,67.0,18.7944173812866,2074.0,1269.0,769215.0,195.158.249.203,Ljubljana,Slovenia,0,403,305220,Gaming Websites,4490,515.066146850586,43.6568260192871,54.0,21.8284130096436,1664.0,1050.0,765498.0,195.158.249.200,Ljubljana,48,367,326883,Gaming Websites,4490,574.652194976807,31.242847442627,55.0,15.6214237213135,1456.0,1005.0,748721.0,195.158.249.201,Ljubljana,Gaming Websites
4178,4223,4491,akc.org,170.290946960449,44.3990230560303,41.0,22.1995115280151,7980.0,628.0,601019.0,195.158.249.203,Ljubljana,Slovenia,0,56791,58335389,Other,4491,188.925981521606,33.1525802612305,55.0,16.5762901306152,9324.0,546.0,601093.0,195.158.249.200,Ljubljana,71,56487,43198204,Other,4491,122.125387191772,30.7161808013916,52.0,15.3580904006958,6196.0,441.0,601809.0,195.158.249.201,Ljubljana,Other
4180,4225,4493,decathlon.com,118.614435195923,30.6336879730225,60.0,15.3168439865112,3640.0,1454.0,1188232.0,195.158.249.203,Ljubljana,Slovenia,29,2652,6955011,Other,4493,125.486850738525,33.714771270752,66.0,16.857385635376,8165.0,1803.0,1198608.0,195.158.249.200,Ljubljana,32,13272,29009058,Other,4493,108.56819152832,30.613899230957,52.0,15.3069496154785,1109.0,833.0,1172780.0,195.158.249.201,Ljubljana,Other
4181,4226,4495,stackoverflow.com,116.791963577271,35.9501838684082,139.0,17.9750919342041,1099.0,988.0,175993.0,195.158.249.203,Ljubljana,Slovenia,212,1367,1654219,Other,4495,169.57688331604,34.3630313873291,137.0,17.1815156936646,1001.0,833.0,175946.0,195.158.249.200,Ljubljana,132,555,108060,Other,4495,142.437219619751,30.1494598388672,145.0,15.0747299194336,923.0,802.0,174254.0,195.158.249.201,Ljubljana,Other
4182,4227,4496,calculator.net,404.896259307861,29.911994934082,128.0,14.955997467041,975.0,683.0,11466.0,195.158.249.203,Ljubljana,Slovenia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other,4496,403.772592544556,32.4521064758301,130.0,16.226053237915,1010.0,748.0,11466.0,195.158.249.200,Ljubljana,"No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found",Other,4496,396.960496902466,32.3853492736816,133.0,16.1926746368408,1111.0,825.0,11466.0,195.158.249.201,Ljubljana,Other
4183,4228,4498,www2.hm.com,98.0429649353027,32.1919918060303,225.0,16.0959959030151,2120.0,1316.0,651294.0,195.158.249.203,Ljubljana,Slovenia,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other,4498,111.162185668945,49.5553016662598,79.0,24.7776508331299,2160.0,1387.0,651299.0,195.158.249.200,Ljubljana,37,480,362846,Other,4498,96.1039066314697,30.4222106933594,83.0,15.2111053466797,2317.0,1333.0,722966.0,195.158.249.201,Ljubljana,Other
4184,4229,4499,grubhub.com,96.4229106903076,29.630184173584,44.0,14.815092086792,832.0,300.0,2701.0,195.158.249.203,Ljubljana,Slovenia,30,203,78105,Other,4499,103.959798812866,34.4574451446533,48.0,17.2287225723267,864.0,279.0,2701.0,195.158.249.200,Ljubljana,32,215,78105,Other,4499,98.6363887786865,30.7021141052246,38.0,15.3510570526123,671.0,146.0,2701.0,195.158.249.201,Ljubljana,Other
4185,4230,4500,google.com,586.499214172363,213.399410247803,526.0,106.699705123901,13759.0,5499.0,149391.0,185.203.122.239,Johannesburg,South_Africa,399,19189,12382516,Other,4500,632.457733154297,199.827432632446,474.0,99.9137163162231,10032.0,6404.0,149113.0,185.203.122.232,Johannesburg,200,6285,7756771,Other,4500,595.829010009766,192.707777023315,636.0,96.3538885116577,7112.0,3531.0,152423.0,185.203.122.47,Johannesburg,Other
4186,4231,4501,facebook.com,407.43350982666,199.828624725342,491.0,99.9143123626709,5384.0,4734.0,65628.0,185.203.122.239,Johannesburg,South_Africa,203,2524,2369161,Social Media Sites,4501,408.911943435669,199.641942977905,457.0,99.8209714889526,7993.0,5552.0,65184.0,185.203.122.232,Johannesburg,201,4561,8686623,Social Media Sites,4501,409.882068634033,200.70743560791,519.0,100.353717803955,3316.0,2707.0,66502.0,185.203.122.47,Johannesburg,Social Media Sites
4187,4232,4502,amazon.com,1282.54508972168,203.327417373657,526.0,101.663708686829,4519.0,3797.0,804374.0,185.203.122.239,Johannesburg,South_Africa,218,1615,158204,E-commerce Platforms,4502,1327.45814323425,202.001094818115,508.0,101.000547409058,5095.0,3562.0,818446.0,185.203.122.232,Johannesburg,199,1607,158204,E-commerce Platforms,4502,1266.14499092102,201.552391052246,472.0,100.776195526123,4562.0,3094.0,202202.0,185.203.122.47,Johannesburg,E-commerce Platforms
4188,4233,4503,imdb.com,1302.02913284302,201.886177062988,1832.0,100.943088531494,8763.0,4714.0,709411.0,185.203.122.239,Johannesburg,South_Africa,198,801,3667,Entertainment Websites,4503,1289.91460800171,200.124979019165,1683.0,100.062489509583,13854.0,5015.0,715591.0,185.203.122.232,Johannesburg,204,808,3667,Entertainment Websites,4503,1266.0391330719,192.744731903076,1820.0,96.3723659515381,9333.0,4624.0,711041.0,185.203.122.47,Johannesburg,Entertainment Websites
4189,4234,4504,apple.com,416.360378265381,211.633205413818,221.0,105.816602706909,5532.0,2542.0,257204.0,185.203.122.239,Johannesburg,South_Africa,827,5321,257080,Other,4504,417.684555053711,199.671983718872,215.0,99.835991859436,6954.0,2530.0,257210.0,185.203.122.232,Johannesburg,620,4048,200249,Other,4504,397.092819213867,192.712545394897,240.0,96.3562726974487,6975.0,1876.0,262443.0,185.203.122.47,Johannesburg,Other
4190,4235,4505,merriam-webster.com,409.020662307739,201.359510421753,763.0,100.679755210876,51187.0,2185.0,278362.0,185.203.122.239,Johannesburg,South_Africa,401,32656,24102622,Educational Websites,4505,413.120269775391,201.19571685791,440.0,100.597858428955,52451.0,3138.0,273389.0,185.203.122.232,Johannesburg,2816,97620,39897879,Educational Websites,4505,411.154270172119,208.72974395752,265.0,104.36487197876,34607.0,1584.0,277799.0,185.203.122.47,Johannesburg,Educational Websites
4191,4236,4506,pinterest.com,426.578521728516,224.268198013306,541.0,112.134099006653,3630.0,3624.0,260125.0,185.203.122.239,Johannesburg,South_Africa,207,1796,73736,Social Media Sites,4506,413.721799850464,201.102018356323,577.0,100.551009178162,3509.0,3504.0,260314.0,185.203.122.232,Johannesburg,202,1788,73736,Social Media Sites,4506,402.472019195557,192.624807357788,542.0,96.312403678894,3139.0,3139.0,264392.0,185.203.122.47,Johannesburg,Social Media Sites
4192,4237,4507,yelp.com,752.862453460693,217.873573303223,911.0,108.936786651611,3954.0,3948.0,108942.0,185.203.122.239,Johannesburg,South_Africa,0,3441,4642973,Other,4507,738.120079040527,200.561285018921,841.0,100.28064250946,9742.0,3874.0,425412.0,185.203.122.232,Johannesburg,0,9259,8674033,Other,4507,788.203716278076,198.091983795166,937.0,99.045991897583,4015.0,4015.0,110746.0,185.203.122.47,Johannesburg,Other
4193,4238,4508,tripadvisor.com,,,,,,,,185.203.122.239,Johannesburg,South_Africa,,,,Other,4508,,,,,,,,185.203.122.232,Johannesburg,,,,Other,4508,,,,,,,,185.203.122.47,Johannesburg,Other
4194,4239,4509,wiktionary.org,759.746551513672,199.872255325317,571.0,99.9361276626587,2061.0,2009.0,61262.0,185.203.122.239,Johannesburg,South_Africa,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other,4509,763.506412506104,200.836658477783,582.0,100.418329238892,2089.0,2015.0,61262.0,185.203.122.232,Johannesburg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,4509,756.463766098022,193.867683410645,556.0,96.9338417053223,2018.0,2013.0,61262.0,185.203.122.47,Johannesburg,Other
4195,4240,4510,dictionary.com,637.146711349487,202.425479888916,211.0,101.212739944458,31304.0,3880.0,246598.0,185.203.122.239,Johannesburg,South_Africa,1062,101961,29293413,Educational Websites,4510,615.125179290772,203.658103942871,204.0,101.829051971436,30444.0,3174.0,247544.0,185.203.122.232,Johannesburg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites,4510,611.079692840576,197.10898399353,199.0,98.5544919967651,16101.0,2551.0,247613.0,185.203.122.47,Johannesburg,Educational Websites
4196,4241,4511,yahoo.com,1093.72878074646,200.869798660278,528.0,100.434899330139,9782.0,3887.0,946887.0,185.203.122.239,Johannesburg,South_Africa,801,26210,8249745,Other,4511,886.112689971924,199.440717697144,529.0,99.7203588485718,14114.0,13898.0,929315.0,185.203.122.232,Johannesburg,601,45754,14653587,Other,4511,1307.78646469116,192.902565002441,572.0,96.4512825012207,8634.0,3441.0,933250.0,185.203.122.47,Johannesburg,Other
4197,4242,4512,cambridge.org,611.260175704956,209.746360778809,416.0,104.873180389404,7125.0,4291.0,285855.0,185.203.122.239,Johannesburg,South_Africa,198,3570,626155,Educational Websites,4512,613.396883010864,200.479984283447,404.0,100.239992141724,6553.0,3593.0,285856.0,185.203.122.232,Johannesburg,201,3518,626155,Educational Websites,4512,692.289352416992,195.917367935181,612.0,97.9586839675903,6166.0,3649.0,319503.0,185.203.122.47,Johannesburg,Educational Websites
4198,4243,4513,britannica.com,1362.51091957092,200.374841690063,1290.0,100.187420845032,53435.0,3837.0,165594.0,185.203.122.239,Johannesburg,South_Africa,1230,43840,24483227,Educational Websites,4513,1329.71239089966,211.524963378906,556.0,105.762481689453,47801.0,3042.0,164345.0,185.203.122.232,Johannesburg,2001,61237,41993553,Educational Websites,4513,1376.29556655884,193.0992603302,560.0,96.5496301651001,26038.0,2797.0,162893.0,185.203.122.47,Johannesburg,Educational Websites
4199,4244,4514,weather.com,761.532545089722,198.099613189697,422.0,99.0498065948486,5230.0,2705.0,802001.0,185.203.122.239,Johannesburg,South_Africa,204,2540,66195,Other,4514,724.524736404419,200.239419937134,365.0,100.119709968567,5248.0,2719.0,799312.0,185.203.122.232,Johannesburg,600,5885,1431467,Other,4514,729.116201400757,192.289113998413,389.0,96.1445569992065,30452.0,2427.0,1060289.0,185.203.122.47,Johannesburg,Other
4200,4246,4516,walmart.com,410.537481307983,201.746940612793,588.0,100.873470306396,15816.0,1220.0,1849118.0,185.203.122.239,Johannesburg,South_Africa,409,9397,4213648,E-commerce Platforms,4516,416.598558425903,199.660062789917,431.0,99.8300313949585,9221.0,677.0,182083.0,185.203.122.232,Johannesburg,399,11717,8688630,E-commerce Platforms,4516,397.210359573364,197.742462158203,238.0,98.8712310791016,11171.0,416.0,183497.0,185.203.122.47,Johannesburg,E-commerce Platforms
4201,4247,4517,espn.com,410.953521728516,245.595932006836,1111.0,122.797966003418,44785.0,5545.0,606139.0,185.203.122.239,Johannesburg,South_Africa,405,41991,25375748,Other,4517,415.221691131592,200.115919113159,1019.0,100.05795955658,46411.0,5211.0,756685.0,185.203.122.232,Johannesburg,408,49278,37842772,Other,4517,400.147676467896,192.751407623291,1143.0,96.3757038116455,71283.0,5177.0,530606.0,185.203.122.47,Johannesburg,Other
4202,4248,4518,linkedin.com,1175.16398429871,231.643438339233,544.0,115.821719169617,1890.0,1889.0,24571.0,185.203.122.239,Johannesburg,South_Africa,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Social Media Sites,4518,1137.83717155457,200.581789016724,508.0,100.290894508362,1923.0,1922.0,24571.0,185.203.122.232,Johannesburg,"No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found",Social Media Sites,4518,1186.61642074585,207.197427749634,627.0,103.598713874817,4411.0,1968.0,133969.0,185.203.122.47,Johannesburg,Social Media Sites
4203,4249,4519,homedepot.com,410.934686660767,206.766843795776,210.0,103.383421897888,1456.0,1456.0,227.0,185.203.122.239,Johannesburg,South_Africa,199,1370,74651,Other,4519,410.831689834595,199.679613113403,215.0,99.8398065567017,1461.0,1457.0,227.0,185.203.122.232,Johannesburg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,4519,536.516189575195,213.454246520996,206.0,106.727123260498,707.0,703.0,226.0,185.203.122.47,Johannesburg,Other
4204,4250,4520,espncricinfo.com,1290.96484184265,203.050136566162,204.0,101.525068283081,27402.0,3946.0,544940.0,185.203.122.239,Johannesburg,South_Africa,2065,56505,27960497,Other,4520,1300.34899711609,199.673414230347,214.0,99.8367071151733,33673.0,3813.0,574206.0,185.203.122.232,Johannesburg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,4520,1480.49807548523,194.703340530396,201.0,97.3516702651978,47831.0,3391.0,414387.0,185.203.122.47,Johannesburg,Other
4205,4251,4521,craigslist.org,1365.58485031128,221.334457397461,502.0,110.66722869873,9872.0,5101.0,50545.0,185.203.122.239,Johannesburg,South_Africa,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other,4521,1375.65541267395,201.838493347168,615.0,100.919246673584,10007.0,4949.0,50849.0,185.203.122.232,Johannesburg,"No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found",Other,4521,1637.18032836914,195.97053527832,616.0,97.9852676391602,12224.0,5588.0,50697.0,185.203.122.47,Johannesburg,Other
4206,4252,4522,xnxx.com,1247.35736846924,211.001396179199,465.0,105.5006980896,7371.0,4121.0,197827.0,185.203.122.239,Johannesburg,South_Africa,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other,4522,1170.35889625549,200.191020965576,472.0,100.095510482788,7531.0,4573.0,198029.0,185.203.122.232,Johannesburg,"No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found",Other,4522,1194.15044784546,195.229291915894,602.0,97.6146459579468,6916.0,4874.0,197067.0,185.203.122.47,Johannesburg,Other
4207,4253,4523,gsmarena.com,826.5540599823,224.639415740967,399.0,112.319707870483,36362.0,4039.0,92724.0,185.203.122.239,Johannesburg,South_Africa,274,1180180,92225909,Other,4523,805.945634841919,200.38366317749,395.0,100.191831588745,56761.0,4653.0,92277.0,185.203.122.232,Johannesburg,2813,314541,63043812,Other,4523,844.198703765869,192.761182785034,374.0,96.3805913925171,58666.0,3871.0,92832.0,185.203.122.47,Johannesburg,Other
4208,4254,4524,mayoclinic.org,1480.78322410584,200.371980667114,1559.0,100.185990333557,15341.0,5039.0,557844.0,185.203.122.239,Johannesburg,South_Africa,934,28681,12074260,Health and Medical Websites,4524,1462.58044242859,199.514627456665,958.0,99.7573137283325,14117.0,4283.0,557843.0,185.203.122.232,Johannesburg,603,27774,15523185,Health and Medical Websites,4524,2204.51354980469,585.80470085144,891.0,292.90235042572,11476.0,3930.0,557849.0,185.203.122.47,Johannesburg,Health and Medical Websites
4210,4256,4526,timeanddate.com,872.978925704956,199.231863021851,1043.0,99.6159315109253,25969.0,2590.0,69603.0,185.203.122.239,Johannesburg,South_Africa,0,50525,9651648,Other,4526,869.173526763916,207.542657852173,394.0,103.771328926086,26987.0,1899.0,68938.0,185.203.122.232,Johannesburg,199,323047,23751572,Other,4526,911.335945129395,194.856643676758,383.0,97.4283218383789,26499.0,1800.0,69960.0,185.203.122.47,Johannesburg,Other
4211,4257,4527,webmd.com,1387.50982284546,200.109958648682,498.0,100.054979324341,50706.0,3668.0,306927.0,185.203.122.239,Johannesburg,South_Africa,1386,271187,22792503,Health and Medical Websites,4527,1384.17172431946,200.775384902954,525.0,100.387692451477,34434.0,3674.0,307433.0,185.203.122.232,Johannesburg,1629,247479,40845398,Health and Medical Websites,4527,1562.76750564575,401.795387268066,524.0,200.897693634033,31174.0,3082.0,306709.0,185.203.122.47,Johannesburg,Health and Medical Websites
4213,4259,4529,whatsapp.com,411.591529846191,198.899507522583,785.0,99.4497537612915,5963.0,4173.0,258866.0,185.203.122.239,Johannesburg,South_Africa,625,8202,6260037,Other,4529,411.53621673584,199.589014053345,657.0,99.7945070266724,6745.0,4758.0,259133.0,185.203.122.232,Johannesburg,1396,19655,17218186,Other,4529,393.490076065063,193.70174407959,1005.0,96.8508720397949,5084.0,3772.0,259062.0,185.203.122.47,Johannesburg,Other
4214,4260,4530,rottentomatoes.com,781.954050064087,199.361562728882,206.0,99.6807813644409,41053.0,4352.0,542016.0,185.203.122.239,Johannesburg,South_Africa,1677,43659,14427665,Entertainment Websites,4530,817.678451538086,199.7230052948,212.0,99.8615026473999,22267.0,2655.0,537297.0,185.203.122.232,Johannesburg,607,17387,10210958,Entertainment Websites,4530,728.984355926514,205.042600631714,213.0,102.521300315857,20975.0,2111.0,564078.0,185.203.122.47,Johannesburg,Entertainment Websites
4216,4262,4532,bestbuy.com,750.382661819458,200.116395950317,414.0,100.058197975159,2768.0,2343.0,6928.0,185.203.122.239,Johannesburg,South_Africa,265,1136,24976,E-commerce Platforms,4532,1033.73456001282,202.527284622192,779.0,101.263642311096,2605.0,2279.0,6922.0,185.203.122.232,Johannesburg,"No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found","No Without WASM RTT,duration or sizes found",E-commerce Platforms,4532,736.007928848267,193.237543106079,509.0,96.6187715530396,2317.0,1980.0,6925.0,185.203.122.47,Johannesburg,E-commerce Platforms
4217,4263,4533,healthline.com,805.987358093262,206.128358840942,589.0,103.064179420471,20688.0,3049.0,353666.0,185.203.122.239,Johannesburg,South_Africa,1081,49685,18016670,Health and Medical Websites,4533,775.161981582642,203.654050827026,576.0,101.827025413513,16664.0,3170.0,352862.0,185.203.122.232,Johannesburg,804,52385,38668590,Health and Medical Websites,4533,747.199773788452,193.307876586914,570.0,96.653938293457,14576.0,2313.0,352860.0,185.203.122.47,Johannesburg,Health and Medical Websites
4218,4264,4534,netflix.com,1960.61754226685,202.68702507019,1229.0,101.343512535095,16195.0,7754.0,467786.0,185.203.122.239,Johannesburg,South_Africa,424,11504,13219584,Entertainment Websites,4534,1930.15027046204,200.05989074707,1316.0,100.029945373535,19875.0,8735.0,467789.0,185.203.122.232,Johannesburg,1297,20802,17550117,Entertainment Websites,4534,1917.73819923401,257.786750793457,1649.0,128.893375396729,16576.0,7543.0,471109.0,185.203.122.47,Johannesburg,Entertainment Websites
