,Unnamed: 0,Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
3925,4174,dominos.com,145.959377288818,38.3727550506592,597.0,19.1863775253296,3361.0,824.0,47710.0,155.133.70.54,Belgrade,Serbia,77,1534,4774371,Other
3926,4175,twitch.tv,142.691135406494,38.0256175994873,0.0,19.0128087997437,2720.0,1273.0,209696.0,155.133.70.54,Belgrade,Serbia,39,933,1527514,Entertainment Websites
3927,4176,pexels.com,82.888126373291,38.7063026428223,69.0,19.3531513214111,1306.0,911.0,138626.0,155.133.70.54,Belgrade,Serbia,356,3730,4237314,Other
3928,4177,poki.com,116.349458694458,39.0701293945312,141.0,19.5350646972656,1328.0,444.0,275961.0,155.133.70.54,Belgrade,Serbia,1182,10892,2730920,Gaming Websites
3930,4179,github.com,151.715517044067,40.5941009521484,78.0,20.2970504760742,1333.0,1076.0,234673.0,155.133.70.54,Belgrade,Serbia,46,302,70279,Other
3931,4180,hotels.com,138.697147369385,45.6664562225342,501.0,22.8332281112671,10091.0,2408.0,1107435.0,155.133.70.54,Belgrade,Serbia,43,27493,28558231,Other
3932,4181,globo.com,639.439582824707,39.2487049102783,319.0,19.6243524551392,20082.0,4638.0,1179767.0,155.133.70.54,Belgrade,Serbia,133,7332,19532836,Other
3933,4182,theguardian.com,134.42325592041,38.5777950286865,67.0,19.2888975143433,11198.0,530.0,1243583.0,155.133.70.54,Belgrade,Serbia,3646,55362,3845257,News Websites
3935,4185,expedia.com,130.959033966064,38.970947265625,915.0,19.4854736328125,11650.0,3461.0,1354805.0,155.133.70.54,Belgrade,Serbia,36,30506,25367086,Other
3936,4186,realtor.com,684.517860412598,38.8119220733643,623.0,19.4059610366821,18516.0,1379.0,968205.0,155.133.70.54,Belgrade,Serbia,116,104381,61291301,Other
3937,4187,crazygames.com,213.905334472656,174.82590675354,94.0,87.41295337677,1701.0,815.0,594754.0,155.133.70.54,Belgrade,Serbia,522,8499,7889329,Gaming Websites
3938,4188,digitaltrends.com,105.886936187744,39.644718170166,51.0,19.822359085083,22928.0,990.0,691284.0,155.133.70.54,Belgrade,Serbia,139,53753,40753813,Other
3940,4190,nintendo.com,597.686290740967,40.2705669403076,71.0,20.1352834701538,2203.0,1287.0,768371.0,155.133.70.54,Belgrade,Serbia,39,731,417540,Gaming Websites
3941,4191,akc.org,205.092430114746,38.0597114562988,81.0,19.0298557281494,12465.0,539.0,573882.0,155.133.70.54,Belgrade,Serbia,137,34433,49403691,Other
3942,4192,fast.com,504.889249801636,46.1826324462891,53.0,23.0913162231445,1517.0,1478.0,25627.0,155.133.70.54,Belgrade,Serbia,57,1040,4587843,Other
3943,4193,decathlon.com,90.3630256652832,55.2961826324463,50.0,27.6480913162231,2115.0,1577.0,1191953.0,155.133.70.54,Belgrade,Serbia,49,12576,19517803,Other
3944,4195,stackoverflow.com,199.528217315674,40.5457019805908,150.0,20.2728509902954,1139.0,1022.0,176000.0,155.133.70.54,Belgrade,Serbia,294,2053,1762279,Other
3948,4200,google.com,390.982866287231,188.466310501099,248.0,94.2331552505493,6513.0,3571.0,145853.0,86.48.10.11,Singapore,Singapore,191,5159,7308310,Other
3949,4201,facebook.com,1413.82098197937,203.796863555908,492.0,101.898431777954,5447.0,4955.0,65618.0,86.48.10.11,Singapore,Singapore,196,22410,33956471,Social Media Sites
3950,4202,amazon.com,1354.58874702454,200.336933135986,480.0,100.168466567993,4931.0,3405.0,820011.0,86.48.10.11,Singapore,Singapore,218,1538,158204,E-commerce Platforms
3952,4204,apple.com,563.320159912109,190.701007843018,245.0,95.3505039215088,6601.0,2768.0,257222.0,86.48.10.11,Singapore,Singapore,691,7939,257134,Other
3953,4205,merriam-webster.com,417.603492736816,193.415403366089,273.0,96.7077016830444,21103.0,2056.0,276002.0,86.48.10.11,Singapore,Singapore,596,48962,28918101,Educational Websites
3954,4206,pinterest.com,387.575149536133,189.142942428589,561.0,94.5714712142944,3033.0,3027.0,261250.0,86.48.10.11,Singapore,Singapore,202,1008,35216,Social Media Sites
3955,4207,yelp.com,461.863279342651,204.978227615356,873.0,102.489113807678,55574.0,23021.0,413291.0,86.48.10.11,Singapore,Singapore,1936,156112,22571716,Other
3958,4210,dictionary.com,579.805374145508,189.120769500732,192.0,94.5603847503662,30912.0,3099.0,245851.0,86.48.10.11,Singapore,Singapore,1371,115314,26385827,Educational Websites
3959,4211,yahoo.com,864.649057388306,189.218997955322,244.0,94.6094989776611,20567.0,3858.0,903241.0,86.48.10.11,Singapore,Singapore,800,92512,41696066,Other
3961,4213,britannica.com,1301.98693275452,302.618026733398,375.0,151.309013366699,49069.0,3129.0,166226.0,86.48.10.11,Singapore,Singapore,3240,55053,30960734,Educational Websites
3962,4214,weather.com,389.451742172241,196.286916732788,264.0,98.143458366394,4182.0,2767.0,744202.0,86.48.10.11,Singapore,Singapore,576,5984,1501723,Other
3964,4216,walmart.com,386.465072631836,188.544511795044,226.0,94.272255897522,9882.0,481.0,183559.0,86.48.10.11,Singapore,Singapore,686,13538,9502356,E-commerce Platforms
3965,4217,espn.com,387.260913848877,188.09175491333,1000.0,94.045877456665,31458.0,6071.0,638160.0,86.48.10.11,Singapore,Singapore,575,84439,31091246,Other
3966,4218,linkedin.com,574.667930603027,189.807176589966,435.0,94.9035882949829,1330.0,1326.0,24571.0,86.48.10.11,Singapore,Singapore,191,1162,58341,Social Media Sites
3967,4219,homedepot.com,390.573024749756,202.767372131348,220.0,101.383686065674,1323.0,1323.0,227.0,86.48.10.11,Singapore,Singapore,190,1243,74651,Other
3968,4220,espncricinfo.com,578.134298324585,195.507526397705,196.0,97.7537631988525,24159.0,3335.0,567955.0,86.48.10.11,Singapore,Singapore,2458,94853,48972597,Other
3971,4223,gsmarena.com,724.565982818604,191.052913665771,351.0,95.5264568328857,47332.0,3783.0,93725.0,86.48.10.11,Singapore,Singapore,591,176520,27192756,Other
3972,4224,mayoclinic.org,1207.08203315735,210.24489402771,413.0,105.122447013855,9999.0,3341.0,557809.0,86.48.10.11,Singapore,Singapore,863,22168,10108156,Health and Medical Websites
3973,4225,cricbuzz.com,516.315460205078,209.112167358398,200.0,104.556083679199,17486.0,1085.0,141935.0,86.48.10.11,Singapore,Singapore,842,61328,35486753,Other
3974,4226,timeanddate.com,865.620136260986,189.303159713745,279.0,94.6515798568726,19648.0,2228.0,68313.0,86.48.10.11,Singapore,Singapore,190,104321,17470381,Other
3975,4227,webmd.com,1312.7908706665,188.51113319397,601.0,94.2555665969849,29605.0,3128.0,307286.0,86.48.10.11,Singapore,Singapore,944,104047,25102794,Health and Medical Websites
3976,4228,thesaurus.com,623.113393783569,189.126968383789,202.0,94.5634841918945,19546.0,2647.0,243758.0,86.48.10.11,Singapore,Singapore,958,66848,32981801,Other
3977,4229,whatsapp.com,390.622615814209,188.660621643066,832.0,94.3303108215332,5171.0,3971.0,258865.0,86.48.10.11,Singapore,Singapore,756,10430,10956378,Other
3979,4231,bbc.com,390.697956085205,191.291570663452,207.0,95.6457853317261,6976.0,4422.0,228846.0,86.48.10.11,Singapore,Singapore,891,6308,235732,News Websites
3980,4232,bestbuy.com,721.876382827759,188.71808052063,326.0,94.3590402603149,2320.0,1956.0,6928.0,86.48.10.11,Singapore,Singapore,202,938,24976,E-commerce Platforms
3981,4233,healthline.com,684.552431106567,210.956573486328,437.0,105.478286743164,5587.0,2584.0,163594.0,86.48.10.11,Singapore,Singapore,571,5587,774413,Health and Medical Websites
3982,4234,netflix.com,1545.86529731751,188.191890716553,1043.0,94.0959453582764,13358.0,6051.0,454593.0,86.48.10.11,Singapore,Singapore,375,10473,14565393,Entertainment Websites
3983,4235,indeed.com,395.177364349365,187.909364700317,447.0,93.9546823501587,7366.0,5079.0,239528.0,86.48.10.11,Singapore,Singapore,189,13459,5443978,Other
3984,4236,thefreedictionary.com,802.22749710083,200.236797332764,510.0,100.118398666382,9245.0,2643.0,192966.0,86.48.10.11,Singapore,Singapore,378,22267,20618924,Educational Websites
3986,4238,spotify.com,399.612903594971,188.510656356812,264.0,94.2553281784058,16060.0,3330.0,192392.0,86.48.10.11,Singapore,Singapore,759,25631,23680526,Entertainment Websites
3987,4239,livescore.com,424.350261688232,189.542531967163,196.0,94.7712659835815,5706.0,2199.0,252830.0,86.48.10.11,Singapore,Singapore,439,5064,2447060,Other
3989,4241,pornhub.com,387.07709312439,190.001726150513,418.0,95.0008630752564,7289.0,3158.0,669106.0,86.48.10.11,Singapore,Singapore,232,6192,5992352,Other
3990,4242,ytmp3.cc,583.510637283325,189.059019088745,230.0,94.5295095443726,5482.0,2491.0,164662.0,86.48.10.11,Singapore,Singapore,382,15716,14099198,Other
3991,4244,nih.gov,1297.00779914856,188.716650009155,433.0,94.3583250045776,4695.0,2849.0,81118.0,86.48.10.11,Singapore,Singapore,942,13381,8174371,Health and Medical Websites
3992,4245,tiktok.com,388.539552688599,188.220024108887,707.0,94.1100120544434,8649.0,4715.0,754811.0,86.48.10.11,Singapore,Singapore,568,4292,528558,Other
3995,4248,cdc.gov,1513.81349563599,250.560283660889,214.0,125.280141830444,2968.0,2413.0,236314.0,86.48.10.11,Singapore,Singapore,192,1158,52858,Health and Medical Websites
3997,4250,blog.google,393.303871154785,188.705205917358,458.0,94.3526029586792,9388.0,2361.0,310950.0,86.48.10.11,Singapore,Singapore,2100,29367,17656024,Other
3998,4251,cnbc.com,1085.30640602112,188.746452331543,430.0,94.3732261657715,3462.0,1630.0,2328393.0,86.48.10.11,Singapore,Singapore,189,1441,34763,News Websites
3999,4252,indiatimes.com,389.20259475708,188.78698348999,225.0,94.3934917449951,13849.0,1722.0,1112649.0,86.48.10.11,Singapore,Singapore,943,40462,27791277,Other
4000,4253,roblox.com,870.771408081055,191.335916519165,499.0,95.6679582595825,5265.0,4562.0,96955.0,86.48.10.11,Singapore,Singapore,1140,8337,604594,Gaming Websites
4001,4254,flashscore.com,389.741182327271,188.148975372314,198.0,94.0744876861572,3846.0,2234.0,299552.0,86.48.10.11,Singapore,Singapore,198,3234,1060619,Other
4003,4256,adobe.com,737.494230270386,188.663005828857,389.0,94.3315029144287,5496.0,3156.0,317343.0,86.48.10.11,Singapore,Singapore,563,3967,413933,Other
4004,4257,speedtest.net,652.747631072998,209.738731384277,610.0,104.869365692139,30285.0,2451.0,211353.0,86.48.10.11,Singapore,Singapore,671,113814,30859419,Other
4005,4258,ssyoutube.com,390.087366104126,188.529968261719,387.0,94.2649841308594,4862.0,2699.0,30024.0,86.48.10.11,Singapore,Singapore,568,7261,4641151,Other
4006,4259,unsplash.com,581.917762756348,191.384077072144,191.0,95.6920385360718,6095.0,2851.0,386521.0,86.48.10.11,Singapore,Singapore,189,5869,3914837,Other
4009,4262,mcdonalds.com,841.323375701904,189.905405044556,208.0,94.9527025222778,5303.0,3175.0,265419.0,86.48.10.11,Singapore,Singapore,951,6646,3308778,Other
4011,4265,bloomberg.com,716.866016387939,188.639402389526,195.0,94.3197011947632,3731.0,2102.0,14423.0,86.48.10.11,Singapore,Singapore,188,1973,963852,Financial Websites
4012,4266,forbes.com,579.591274261475,192.518711090088,192.0,96.2593555450439,20935.0,2842.0,924511.0,86.48.10.11,Singapore,Singapore,589,251933,42769115,Financial Websites
4013,4267,booking.com,466.750383377075,203.664541244507,579.0,101.832270622253,4965.0,3060.0,632770.0,86.48.10.11,Singapore,Singapore,571,6055,2900707,Other
4014,4268,xhamster.com,392.573118209839,188.909769058228,713.0,94.4548845291138,8267.0,4881.0,332484.0,86.48.10.11,Singapore,Singapore,217,6358,4792097,Other
4015,4269,xe.com,677.748680114746,189.646244049072,388.0,94.8231220245361,4669.0,3143.0,433523.0,86.48.10.11,Singapore,Singapore,379,10511,7874238,Other
4016,4271,coinmarketcap.com,389.824867248535,189.108610153198,258.0,94.5543050765991,4883.0,3329.0,275281.0,86.48.10.11,Singapore,Singapore,1128,12458,5230393,Financial Websites
4017,4272,spanishdict.com,868.123769760132,188.543558120728,494.0,94.2717790603638,41333.0,1082.0,284496.0,86.48.10.11,Singapore,Singapore,188,306489,41924187,Other
4018,4273,goodhousekeeping.com,397.656679153442,188.174247741699,200.0,94.0871238708496,3760.0,2102.0,419272.0,86.48.10.11,Singapore,Singapore,190,1280,79790,Other
4019,4274,dominos.com,389.475584030151,188.595533370972,478.0,94.2977666854858,7947.0,1275.0,47710.0,86.48.10.11,Singapore,Singapore,379,6070,4838978,Other
4020,4275,twitch.tv,388.970613479614,189.842939376831,0.0,94.9214696884155,9552.0,3257.0,226460.0,86.48.10.11,Singapore,Singapore,399,4654,1599942,Entertainment Websites
4023,4278,caranddriver.com,396.554946899414,190.707206726074,201.0,95.3536033630371,3738.0,2142.0,456188.0,86.48.10.11,Singapore,Singapore,190,1238,79796,Other
4024,4279,github.com,388.116121292114,189.152956008911,201.0,94.5764780044556,4363.0,3277.0,234651.0,86.48.10.11,Singapore,Singapore,188,1216,70279,Other
4025,4280,hotels.com,387.583017349243,188.438653945923,777.0,94.2193269729614,19133.0,4306.0,904105.0,86.48.10.11,Singapore,Singapore,380,31046,21684936,Other
4026,4281,globo.com,1073.44603538513,193.647623062134,529.0,96.8238115310669,19283.0,6638.0,1042858.0,86.48.10.11,Singapore,Singapore,757,28149,22278791,Other
4028,4284,wellsfargo.com,386.863231658936,194.706916809082,188.0,97.353458404541,3981.0,2517.0,132085.0,86.48.10.11,Singapore,Singapore,191,1360,113119,Other
4029,4285,expedia.com,384.992837905884,190.384149551392,917.0,95.1920747756958,19540.0,5701.0,1396437.0,86.48.10.11,Singapore,Singapore,570,12722,15312102,Other
4030,4286,realtor.com,1091.30239486694,188.387870788574,1090.0,94.1939353942871,27111.0,2770.0,952314.0,86.48.10.11,Singapore,Singapore,1324,440094,77335631,Other
4031,4287,crazygames.com,392.267227172852,188.493967056274,203.0,94.2469835281372,7881.0,2558.0,595190.0,86.48.10.11,Singapore,Singapore,2087,26937,20105294,Gaming Websites
4034,4290,nintendo.com,1111.53769493103,189.658164978027,194.0,94.8290824890137,4198.0,2457.0,767359.0,86.48.10.11,Singapore,Singapore,188,2644,417540,Gaming Websites
4035,4291,akc.org,587.94379234314,189.249992370605,193.0,94.6249961853027,15029.0,1636.0,573873.0,86.48.10.11,Singapore,Singapore,377,68296,54031857,Other
4036,4292,fast.com,582.564830780029,192.031145095825,205.0,96.0155725479126,3247.0,3219.0,25627.0,86.48.10.11,Singapore,Singapore,188,2481,4587843,Other
4037,4293,decathlon.com,393.186569213867,189.428329467773,200.0,94.7141647338867,8628.0,4043.0,1196583.0,86.48.10.11,Singapore,Singapore,189,24376,24580587,Other
4038,4295,stackoverflow.com,579.256057739258,214.014768600464,427.0,107.007384300232,2897.0,2564.0,175935.0,86.48.10.11,Singapore,Singapore,3196,18768,2414985,Other
4040,4298,www2.hm.com,387.789487838745,188.456535339355,525.0,94.2282676696777,7528.0,4095.0,1307392.0,86.48.10.11,Singapore,Singapore,563,4565,478008,Other
4041,4299,grubhub.com,395.418405532837,190.047025680542,429.0,95.023512840271,17750.0,2742.0,261267.0,86.48.10.11,Singapore,Singapore,1997,49154,34879973,Other
4043,4301,facebook.com,79.8337459564209,24.4910717010498,188.0,12.2455358505249,1707.0,1422.0,130021.0,155.133.64.102,Bratislava,Slovakia,24,6616,46591395,Social Media Sites
4046,4304,apple.com,158.49494934082,42.3641204833984,44.0,21.1820602416992,2428.0,1516.0,257244.0,155.133.64.102,Bratislava,Slovakia,179,816,200249,Other
4047,4305,merriam-webster.com,121.529102325439,24.5542526245117,61.0,12.2771263122559,13824.0,10562.0,267084.0,155.133.64.102,Bratislava,Slovakia,38,1655,7346637,Educational Websites
4053,4311,yahoo.com,387.958526611328,38.9564037322998,91.0,19.4782018661499,1284.0,1217.0,45265.0,155.133.64.102,Bratislava,Slovakia,36,245,197580,Other
4054,4312,cambridge.org,82.1919441223145,24.8177051544189,91.0,12.4088525772095,1193.0,721.0,286061.0,155.133.64.102,Bratislava,Slovakia,25,1017,775375,Educational Websites
4055,4313,britannica.com,437.073469161987,26.8292427062988,298.0,13.4146213531494,5690.0,1047.0,153420.0,155.133.64.102,Bratislava,Slovakia,175,12238,12666453,Educational Websites
4056,4314,weather.com,63.3461475372314,27.2080898284912,49.0,13.6040449142456,1478.0,620.0,734267.0,155.133.64.102,Bratislava,Slovakia,92,2189,2232774,Other
4061,4319,homedepot.com,91.6786193847656,25.942325592041,47.0,12.9711627960205,254.0,254.0,227.0,155.133.64.102,Bratislava,Slovakia,25,196,74651,Other
4062,4320,espncricinfo.com,684.38982963562,26.2556076049805,32.0,13.1278038024902,1407.0,1008.0,560737.0,155.133.64.102,Bratislava,Slovakia,53,362,94277,Other
4066,4324,mayoclinic.org,490.000009536743,25.651216506958,184.0,12.825608253479,5961.0,821.0,557847.0,155.133.64.102,Bratislava,Slovakia,52,3145,10013634,Health and Medical Websites
4068,4326,timeanddate.com,258.442163467407,24.8038768768311,64.0,12.4019384384155,1029.0,390.0,68594.0,155.133.64.102,Bratislava,Slovakia,52,658,1076773,Other
4070,4328,thesaurus.com,264.249086380005,27.5652408599854,42.0,13.7826204299927,3855.0,788.0,204076.0,155.133.64.102,Bratislava,Slovakia,270,5415,4876144,Other
4071,4329,whatsapp.com,78.2749652862549,26.2198448181152,404.0,13.1099224090576,1708.0,1108.0,279973.0,155.133.64.102,Bratislava,Slovakia,56,3236,12523568,Other
4072,4330,rottentomatoes.com,110.681056976318,25.4330635070801,50.0,12.71653175354,2949.0,1892.0,393253.0,155.133.64.102,Bratislava,Slovakia,58,3129,1703295,Entertainment Websites
4075,4333,healthline.com,80.4574489593506,26.8867015838623,206.0,13.4433507919312,3811.0,571.0,313161.0,155.133.64.102,Bratislava,Slovakia,26,659,1050413,Health and Medical Websites
4076,4334,netflix.com,270.132064819336,24.8408317565918,1060.0,12.4204158782959,23712.0,23071.0,477606.0,155.133.64.102,Bratislava,Slovakia,51,166745,59897314,Entertainment Websites
4079,4337,xvideos.com,163.438081741333,29.9651622772217,124.0,14.9825811386108,1613.0,1182.0,136700.0,155.133.64.102,Bratislava,Slovakia,87,888,79571,Other
4081,4339,livescore.com,116.193294525146,25.2077579498291,48.0,12.6038789749146,1757.0,715.0,250883.0,155.133.64.102,Bratislava,Slovakia,30,1833,2402199,Other
4083,4341,pornhub.com,81.8328857421875,24.956226348877,174.0,12.4781131744385,3718.0,939.0,675227.0,155.133.64.102,Bratislava,Slovakia,25,3847,7495395,Other
4086,4345,tiktok.com,96.7357158660889,34.806489944458,1373.0,17.403244972229,2751.0,2405.0,729801.0,155.133.64.102,Bratislava,Slovakia,180,4952,3151851,Other
4089,4348,cdc.gov,524.875402450562,25.538444519043,36.0,12.7692222595215,871.0,645.0,236314.0,155.133.64.102,Bratislava,Slovakia,61,592,1562997,Health and Medical Websites
4091,4350,blog.google,100.894451141357,48.5334396362305,256.0,24.2667198181152,4406.0,1045.0,310949.0,155.133.64.102,Bratislava,Slovakia,485,18092,16018769,Other
4097,4356,adobe.com,353.338003158569,24.6539115905762,59.0,12.3269557952881,2129.0,919.0,317584.0,155.133.64.102,Bratislava,Slovakia,27,437,494682,Other
4098,4357,speedtest.net,134.646654129028,24.5330333709717,151.0,12.2665166854858,1743.0,512.0,153498.0,155.133.64.102,Bratislava,Slovakia,53,1528,3483297,Other
4099,4358,ssyoutube.com,59.1905117034912,24.5835781097412,71.0,12.2917890548706,4432.0,643.0,30024.0,155.133.64.102,Bratislava,Slovakia,56,4231,3146425,Other
4100,4359,unsplash.com,93.4698581695557,33.4815979003906,33.0,16.7407989501953,1125.0,973.0,573844.0,155.133.64.102,Bratislava,Slovakia,80,1288,1811222,Other
4105,4365,bloomberg.com,261.545658111572,24.5211124420166,68.0,12.2605562210083,1032.0,508.0,14423.0,155.133.64.102,Bratislava,Slovakia,25,380,963852,Financial Websites
4106,4366,forbes.com,88.7203216552734,24.8639583587646,31.0,12.4319791793823,999.0,603.0,596243.0,155.133.64.102,Bratislava,Slovakia,54,418,78866,Financial Websites
4107,4367,booking.com,110.8078956604,32.3560237884521,253.0,16.1780118942261,1281.0,1149.0,595163.0,155.133.64.102,Bratislava,Slovakia,28,831,3441615,Other
4109,4369,xe.com,79.1857242584229,24.0752696990967,45.0,12.0376348495483,1065.0,823.0,433113.0,155.133.64.102,Bratislava,Slovakia,27,478,1602828,Other
4110,4371,coinmarketcap.com,81.8178653717041,38.8121604919434,46.0,19.4060802459717,1385.0,939.0,274233.0,155.133.64.102,Bratislava,Slovakia,50,7467,15177638,Financial Websites
4112,4373,goodhousekeeping.com,66.2403106689453,29.0687084197998,30.0,14.5343542098999,878.0,475.0,421512.0,155.133.64.102,Bratislava,Slovakia,68,769,1895149,Other
4113,4374,dominos.com,56.7698478698731,24.7228145599365,264.0,12.3614072799683,4087.0,2434.0,117361.0,155.133.64.102,Bratislava,Slovakia,104,13365,17069431,Other
4116,4377,poki.com,55.0534725189209,30.311107635498,80.0,15.155553817749,12232.0,1336.0,279501.0,155.133.64.102,Bratislava,Slovakia,3719,32108,12458943,Gaming Websites
4117,4378,caranddriver.com,58.6512088775635,25.0823497772217,27.0,12.5411748886108,10554.0,559.0,503110.0,155.133.64.102,Bratislava,Slovakia,500,4474,3368275,Other
4118,4379,github.com,77.3463249206543,24.768590927124,61.0,12.384295463562,858.0,777.0,234672.0,155.133.64.102,Bratislava,Slovakia,24,244,70279,Other
4119,4380,hotels.com,108.239889144897,24.8343944549561,370.0,12.417197227478,2596.0,2210.0,897920.0,155.133.64.102,Bratislava,Slovakia,101,869,186339,Other
4120,4381,globo.com,601.951599121094,24.7092247009277,293.0,12.3546123504639,14410.0,4355.0,1041509.0,155.133.64.102,Bratislava,Slovakia,133,6928,17436796,Other
4123,4385,expedia.com,96.4899063110352,26.0190963745117,715.0,13.0095481872559,7196.0,2138.0,1394830.0,155.133.64.102,Bratislava,Slovakia,25,10897,25716920,Other
4125,4387,crazygames.com,66.2171840667725,24.4011878967285,38.0,12.2005939483643,13979.0,716.0,665740.0,155.133.64.102,Bratislava,Slovakia,157,23099,14246778,Gaming Websites
4126,4388,digitaltrends.com,62.1669292449951,26.2863636016846,26.0,13.1431818008423,4155.0,660.0,650157.0,155.133.64.102,Bratislava,Slovakia,178,3365,8162971,Other
4127,4389,nba.com,468.557596206665,29.1156768798828,611.0,14.5578384399414,2965.0,1297.0,576369.0,155.133.64.102,Bratislava,Slovakia,58,917,335356,Other
4128,4390,nintendo.com,562.223196029663,24.6968269348145,43.0,12.3484134674072,1582.0,1223.0,766740.0,155.133.64.102,Bratislava,Slovakia,53,626,421101,Gaming Websites
4132,4395,stackoverflow.com,79.8666477203369,23.8463878631592,133.0,11.9231939315796,855.0,678.0,175989.0,155.133.64.102,Bratislava,Slovakia,391,2909,2124247,Other
4134,4398,www2.hm.com,59.7238540649414,26.2246131896973,87.0,13.1123065948486,1370.0,1054.0,880201.0,155.133.64.102,Bratislava,Slovakia,93,786,478288,Other
4135,4399,grubhub.com,55.2892684936523,24.4908332824707,26.0,12.2454166412354,836.0,270.0,2701.0,155.133.64.102,Bratislava,Slovakia,26,200,78105,Other
4136,4400,google.com,147.555828094482,30.2202701568604,198.0,15.1101350784302,2022.0,832.0,196184.0,195.158.249.203,Ljubljana,Slovenia,93,2219,9249782,Other
4140,4404,apple.com,87.1098041534424,30.026912689209,58.0,15.0134563446045,1683.0,553.0,255290.0,195.158.249.203,Ljubljana,Slovenia,29,198,86533,Other
4146,4410,dictionary.com,143.391609191895,29.4528007507324,37.0,14.7264003753662,1990.0,757.0,206707.0,195.158.249.203,Ljubljana,Slovenia,31,592,1564760,Educational Websites
4147,4411,yahoo.com,279.353857040405,62.5541210174561,106.0,31.277060508728,1593.0,1511.0,44788.0,195.158.249.203,Ljubljana,Slovenia,50,268,197580,Other
4150,4414,weather.com,94.2661762237549,29.7133922576904,2312.0,14.8566961288452,4081.0,2967.0,780539.0,195.158.249.203,Ljubljana,Slovenia,34,346,768113,Other
4156,4420,espncricinfo.com,697.073459625244,29.022216796875,46.0,14.5111083984375,2285.0,1439.0,560852.0,195.158.249.203,Ljubljana,Slovenia,63,339,94277,Other
4161,4425,cricbuzz.com,374.763965606689,29.8140048980713,272.0,14.9070024490356,1649.0,444.0,135950.0,195.158.249.203,Ljubljana,Slovenia,30,1160,4496171,Other
4164,4428,thesaurus.com,148.025512695313,33.1459045410156,45.0,16.5729522705078,1671.0,611.0,204104.0,195.158.249.203,Ljubljana,Slovenia,30,1323,3381312,Other
4165,4429,whatsapp.com,90.6035900115967,30.2987098693848,551.0,15.1493549346924,1634.0,1390.0,279965.0,195.158.249.203,Ljubljana,Slovenia,58,1428,6261796,Other
4166,4430,rottentomatoes.com,267.662763595581,29.4425487518311,75.0,14.7212743759155,1904.0,1101.0,393260.0,195.158.249.203,Ljubljana,Slovenia,68,668,410902,Entertainment Websites
4167,4431,bbc.com,81.0337066650391,32.0265293121338,41.0,16.0132646560669,1981.0,1309.0,224503.0,195.158.249.203,Ljubljana,Slovenia,28,171,44355,News Websites
4169,4433,healthline.com,133.809089660645,29.0520191192627,206.0,14.5260095596313,1588.0,661.0,187760.0,195.158.249.203,Ljubljana,Slovenia,35,348,282300,Health and Medical Websites
4170,4434,netflix.com,417.779922485352,32.0050716400146,1883.0,16.0025358200073,5556.0,4395.0,482270.0,195.158.249.203,Ljubljana,Slovenia,31,2527,4890280,Entertainment Websites
4171,4435,indeed.com,95.6175327301025,29.4857025146484,192.0,14.7428512573242,7037.0,1152.0,219024.0,195.158.249.203,Ljubljana,Slovenia,189,3327,9371997,Other
4174,4438,spotify.com,94.8653221130371,30.2627086639404,76.0,15.1313543319702,3217.0,1997.0,79843.0,195.158.249.203,Ljubljana,Slovenia,31,2651,7635585,Entertainment Websites
4175,4439,livescore.com,111.12904548645,29.550313949585,66.0,14.7751569747925,2740.0,831.0,250883.0,195.158.249.203,Ljubljana,Slovenia,42,484,1056096,Other
4177,4441,pornhub.com,97.2723960876465,29.8969745635986,207.0,14.9484872817993,1854.0,1020.0,671500.0,195.158.249.203,Ljubljana,Slovenia,31,3071,7199272,Other
4179,4444,nih.gov,407.565116882324,29.7884941101074,168.0,14.8942470550537,1943.0,867.0,81118.0,195.158.249.203,Ljubljana,Slovenia,60,4486,9319007,Health and Medical Websites
4183,4448,cdc.gov,555.166006088257,34.8019599914551,64.0,17.4009799957275,916.0,598.0,236314.0,195.158.249.203,Ljubljana,Slovenia,30,175,52858,Health and Medical Websites
4185,4450,blog.google,105.192184448242,35.4814529418945,208.0,17.7407264709473,3347.0,1038.0,310950.0,195.158.249.203,Ljubljana,Slovenia,736,21150,21726124,Other
4187,4452,indiatimes.com,107.332468032837,31.4216613769531,47.0,15.7108306884766,6668.0,401.0,826456.0,195.158.249.203,Ljubljana,Slovenia,244,19586,38941807,Other
4191,4456,adobe.com,119.192600250244,32.5229167938232,65.0,16.2614583969116,1671.0,989.0,318077.0,195.158.249.203,Ljubljana,Slovenia,30,706,494682,Other
4194,4459,unsplash.com,136.749744415283,29.4532775878906,39.0,14.7266387939453,3063.0,2873.0,384032.0,195.158.249.203,Ljubljana,Slovenia,30,2095,2852467,Other
4199,4465,bloomberg.com,279.324054718018,33.7224006652832,51.0,16.8612003326416,1280.0,670.0,14423.0,195.158.249.203,Ljubljana,Slovenia,30,562,963852,Financial Websites
4203,4469,xe.com,91.3033485412598,29.909610748291,71.0,14.9548053741455,1919.0,1450.0,457421.0,195.158.249.203,Ljubljana,Slovenia,37,544,292506,Other
4204,4471,coinmarketcap.com,88.944673538208,30.4076671600342,54.0,15.2038335800171,1440.0,954.0,274913.0,195.158.249.203,Ljubljana,Slovenia,32,585,357869,Financial Websites
