,Unnamed: 0,Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
828,879,github.com,245.329856872559,107.954978942871,126.0,53.9774894714356,2506.0,1953.0,234540.0,185.199.101.113,Montréal,Canada,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
836,888,digitaltrends.com,240.630626678467,105.914354324341,114.0,52.9571771621704,25408.0,1458.0,641454.0,185.199.101.113,Montréal,Canada,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
837,889,nba.com,400.215625762939,106.345891952515,141.0,53.1729459762573,41670.0,1915.0,509629.0,185.199.101.113,Montréal,Canada,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
843,896,calculator.net,364.445686340332,106.268882751465,123.0,53.1344413757324,1625.0,980.0,11466.0,185.199.101.113,Montréal,Canada,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
844,898,www2.hm.com,219.213724136353,135.380268096924,156.0,67.6901340484619,2542.0,1976.0,46952.0,185.199.101.113,Montréal,Canada,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
846,900,google.com,451.390504837036,3261.94906234741,290.0,1630.97453117371,51972.0,40013.0,147108.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
856,910,dictionary.com,684.998989105225,220.084667205811,223.0,110.042333602905,42671.0,3177.0,246357.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
861,915,microsoft.com,748.257160186768,290.144681930542,0.0,145.072340965271,31.0,26.0,3448.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
865,919,homedepot.com,453.200101852417,220.45636177063,237.0,110.228180885315,1693.0,1689.0,227.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
878,932,bestbuy.com,455.725193023682,221.015691757202,475.0,110.507845878601,2757.0,2338.0,6928.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
881,935,indeed.com,456.318140029907,219.996929168701,443.0,109.998464584351,11968.0,6603.0,205266.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
884,938,spotify.com,450.00958442688,219.746351242065,367.0,109.873175621033,20299.0,3897.0,192293.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
900,955,thepiratebay.org,458.880424499512,220.382213592529,1085.0,110.191106796265,6379.0,3830.0,4973.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
901,956,adobe.com,460.690259933472,274.588108062744,380.0,137.294054031372,6696.0,3781.0,317565.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
914,971,coinmarketcap.com,444.647789001465,222.738742828369,298.0,111.369371414185,11487.0,3823.0,421594.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
917,974,dominos.com,454.418659210205,219.96021270752,506.0,109.98010635376,16835.0,1549.0,47710.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
926,984,wellsfargo.com,454.967737197876,219.71321105957,217.0,109.856605529785,5271.0,3301.0,131207.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
939,999,grubhub.com,462.148427963257,230.60154914856,225.0,115.30077457428,3131.0,1604.0,2701.0,85.190.229.75,Santiago,Chile,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
940,1000,google.com,456.657648086548,179.500579833984,318.0,89.7502899169922,6889.0,3929.0,145251.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
944,1004,apple.com,623.046398162842,181.550025939941,206.0,90.7750129699707,5778.0,2364.0,257217.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
945,1005,merriam-webster.com,380.895853042603,183.732032775879,329.0,91.8660163879395,45082.0,1998.0,278517.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
955,1015,microsoft.com,1046.96702957153,181.017160415649,0.0,90.5085802078247,30.0,27.0,3448.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
966,1026,timeanddate.com,530.281543731689,178.03955078125,325.0,89.019775390625,18439.0,1699.0,95893.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
970,1030,rottentomatoes.com,482.173442840576,179.342031478882,188.0,89.6710157394409,3957.0,2640.0,337443.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
973,1033,healthline.com,483.520746231079,178.490400314331,772.0,89.2452001571655,10715.0,2570.0,312692.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
988,1049,nordstrom.com,375.594139099121,184.308290481567,338.0,92.1541452407837,1647.0,1647.0,213781.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
1007,1069,xe.com,483.761548995972,178.643703460693,257.0,89.3218517303467,4793.0,3293.0,433510.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1014,1077,poki.com,486.920833587647,179.298877716064,297.0,89.6494388580322,4687.0,1387.0,275058.0,185.216.73.70,Bogotá,Colombia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
1043,1109,wiktionary.org,1123.80886077881,194.894075393677,295.0,97.4470376968384,1719.0,1664.0,61262.0,179.48.248.45,San José,Costa_Rica,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1047,1113,britannica.com,785.113334655762,179.527759552002,367.0,89.763879776001,44233.0,2827.0,162938.0,179.48.248.45,San José,Costa_Rica,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
1049,1115,microsoft.com,750.636100769043,178.155660629272,0.0,89.0778303146362,30.0,23.0,3448.0,179.48.248.45,San José,Costa_Rica,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1058,1124,mayoclinic.org,850.587129592896,178.205013275146,685.0,89.1025066375732,9999.0,3202.0,557846.0,179.48.248.45,San José,Costa_Rica,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
1066,1132,bestbuy.com,529.674768447876,178.355693817139,341.0,89.1778469085693,2610.0,2032.0,6928.0,179.48.248.45,San José,Costa_Rica,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
1082,1149,nordstrom.com,473.761320114136,186.82599067688,281.0,93.4129953384399,1617.0,1617.0,211695.0,179.48.248.45,San José,Costa_Rica,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
1105,1174,dominos.com,463.547229766846,179.258108139038,422.0,89.629054069519,12742.0,1269.0,47710.0,179.48.248.45,San José,Costa_Rica,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1122,1192,fast.com,698.552370071411,178.400993347168,235.0,89.200496673584,3330.0,3246.0,25627.0,179.48.248.45,San José,Costa_Rica,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1126,1198,www2.hm.com,471.081018447876,180.280923843384,268.0,90.1404619216919,4322.0,3445.0,46957.0,179.48.248.45,San José,Costa_Rica,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1139,1211,yahoo.com,382.089138031006,34.2614650726318,152.0,17.1307325363159,2302.0,2217.0,44850.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1143,1215,microsoft.com,375.439167022705,54.6078681945801,0.0,27.30393409729,50.0,40.0,3448.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1144,1216,walmart.com,163.982629776001,39.2906665802002,355.0,19.6453332901001,5217.0,542.0,183357.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
1152,1224,mayoclinic.org,555.824518203735,35.8490943908691,245.0,17.9245471954346,5367.0,1317.0,557842.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
1166,1238,spotify.com,123.248100280762,35.0770950317383,88.0,17.5385475158691,12627.0,1821.0,233126.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
1176,1249,nordstrom.com,108.278512954712,36.0124111175537,232.0,18.0062055587769,642.0,642.0,211310.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
1179,1252,indiatimes.com,108.579874038696,37.2400283813477,46.0,18.6200141906738,14562.0,415.0,817208.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1182,1255,thepiratebay.org,79.7059535980225,34.3713760375977,911.0,17.1856880187988,2007.0,1984.0,4894.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1191,1265,bloomberg.com,293.857336044312,35.6323719024658,59.0,17.8161859512329,1099.0,533.0,14423.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
1203,1278,caranddriver.com,97.4340438842773,37.6131534576416,50.0,18.8065767288208,1104.0,659.0,457807.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1207,1282,theguardian.com,103.471755981445,40.7664775848389,48.0,20.3832387924194,11291.0,446.0,1248828.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
1216,1292,fast.com,147.10259437561,34.1179370880127,54.0,17.0589685440063,2916.0,1322.0,25627.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1220,1298,www2.hm.com,96.0593223571777,34.7733497619629,115.0,17.3866748809814,2074.0,1000.0,1516599.0,193.160.118.107,Zagreb,Croatia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1222,1300,google.com,271.690130233765,74.5484828948975,213.0,37.2742414474487,3177.0,1242.0,196207.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1226,1304,apple.com,224.390029907227,70.9400177001953,177.0,35.4700088500977,3058.0,1029.0,255191.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1231,1309,wiktionary.org,217.933177947998,73.225736618042,187.0,36.612868309021,742.0,734.0,61262.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1237,1315,microsoft.com,2445.60623168945,70.2955722808838,0.0,35.1477861404419,38.0,33.0,3448.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1241,1319,homedepot.com,220.09801864624,70.1529979705811,136.0,35.0764989852905,592.0,592.0,226.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1243,1321,craigslist.org,611.078262329102,70.833683013916,200.0,35.416841506958,3080.0,1743.0,52245.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1257,1335,indeed.com,155.248165130615,71.1405277252197,82.0,35.5702638626099,1052.0,800.0,10595.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1270,1349,nordstrom.com,260.066270828247,70.2927112579346,301.0,35.1463556289673,829.0,829.0,212558.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
1274,1353,roblox.com,417.882919311523,70.0435638427734,293.0,35.0217819213867,3844.0,3205.0,95598.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
1276,1355,thepiratebay.org,155.222415924072,69.9253082275391,926.0,34.9626541137695,2903.0,2367.0,4890.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1279,1358,ssyoutube.com,148.616075515747,69.8332786560059,167.0,34.9166393280029,2484.0,1528.0,30024.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1296,1377,poki.com,153.112888336182,69.7636604309082,172.0,34.8818302154541,2548.0,653.0,276346.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
1310,1392,fast.com,371.273517608643,71.2065696716309,117.0,35.6032848358154,1842.0,1783.0,25627.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1315,1399,grubhub.com,256.787776947021,70.7507133483887,128.0,35.3753566741943,1469.0,564.0,2701.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1316,1400,google.com,107.442617416382,19.4416046142578,198.0,9.72080230712891,2225.0,877.0,196256.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1325,1409,wiktionary.org,92.5049781799316,18.7892913818359,61.0,9.39464569091797,377.0,376.0,61262.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1327,1411,yahoo.com,292.153120040894,18.9306735992432,131.0,9.46533679962158,1115.0,1056.0,44444.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1331,1415,microsoft.com,111.395597457886,30.4067134857178,0.0,15.2033567428589,44.0,36.0,3448.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1344,1428,thesaurus.com,95.3114032745361,19.7417736053467,28.0,9.87088680267334,1463.0,451.0,203224.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1346,1430,rottentomatoes.com,95.8671569824219,43.6413288116455,36.0,21.8206644058228,1557.0,817.0,394260.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
1360,1445,tiktok.com,47.5509166717529,19.3831920623779,184.0,9.69159603118897,1290.0,1078.0,295379.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
1363,1448,cdc.gov,536.651849746704,19.9778079986572,59.0,9.98890399932861,654.0,545.0,230427.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
1364,1449,nordstrom.com,70.1456069946289,20.0638771057129,245.0,10.0319385528564,973.0,973.0,213272.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
1371,1456,adobe.com,62.6027584075928,20.0908184051514,32.0,10.0454092025757,1000.0,716.0,317815.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
